service_request_id,service_request_parent_id,sap_notification_number,requested_datetime,case_age_days,service_name,case_record_type,updated_datetime,status,lat,long,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description
2529606,NA,NA,2019-03-07T16:29:00,10,Missed Collection,ESD Complaint/Report,2019-03-18T00:00:00,Closed,32.6729598,-117.063985,4,44,Skyline-Paradise Hills,,Phone,,"missed, requesting for pick up please."
2500667,NA,40300100407,2019-02-03T15:10:00,44,Pothole,TSW,2019-03-19T00:00:00,Closed,32.72320114,-117.1647651,3,4,Downtown,,Web,,"Square size, about 10"" x 14"" and about 11"" deep. Right in place for left tires to drive over when exiting the freeway. Probably many cars getting caught in it or swerving to avoid it. Bad pothole. Front St exit, right lane not 2nd St left lane."
2622177,NA,NA,2019-06-14T05:08:00,NA,Other,TSW,2019-06-14T00:00:00,Referred,32.54689799,-117.0453463,8,33,San Ysidro,SAN YSIDRO ATHL AREA LARSEN FIELD,Mobile,This report has been referred to Police CRO ? Southern at sdpdsouthern@pd.sandiego.gov,"I'm all for the food bank and the needy, but when people arrive since 10pm and make so much noise that my family can't sleep, I'm not ok with. The police never showed up here to at least enforce safety what with all the arrivals of vehicles and parking chaos. Sycamore road has been filled with crime and gang activity for decades and the police don't do much about it. They just stop by the park not lasting even a minute and take off. Just the other day I called in a suspicious individual with his face covered and looking through people's trash, hours later he was opening cars. The police did cruise by only to leave immediately."
242793,NA,40300003134,2017-10-05T16:31:00,388,Tree - Investigate,TSW,2018-10-29T00:00:00,Closed,32.763228,-117.119979,3,59,Mid-City:Normal Heights,,Mobile,,Tree growing over sign and roof
343211,NA,NA,2018-06-01T09:28:00,NA,Storm Water Code Enforcement - Illegal Discharge,TSW,,Referred,32.948582,-117.225321,1,21,Carmel Valley,WINDWOOD NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,
201960,NA,1.50001E+11,2017-06-25T10:02:00,262,Sidewalk Repair Issue,TSW,2018-03-14T00:00:00,Closed,32.94657813,-117.221996,1,21,Carmel Valley,,Mobile,This report has been referred to appropriate department or agency at PCortez@sandiego.gov,This is been under construction for a while.  Any updates on when this is going to get done?
153192,152778,NA,2017-02-27T07:29:00,16,Graffiti Removal,TSW,2017-03-15T00:00:00,Closed,32.74062167,-117.1605083,3,42,Uptown,,Mobile,,
2593961,2590044,NA,2019-05-16T13:19:00,29,Graffiti Removal,TSW,,In Process,32.69795984,-117.1371566,8,37,Southeastern San Diego,,Mobile,,Graffity on wall
2393529,398090,NA,2018-09-06T09:23:00,26,Illegal Dumping,ESD Complaint/Report,2018-10-02T00:00:00,Closed,32.708595,-117.0836112,4,11,Encanto Neighborhoods,,Mobile,,Homeless have been putting their trash here and adding to it dailyl. Has become dangerous and a health issue in the neighborhood.
179740,179739,NA,2017-05-02T07:49:00,769,Sidewalk Repair Issue,TSW,,In Process,32.76655333,-117.12555,3,59,Mid-City:Normal Heights,,Mobile,,Sidewalk reported in SCF was patched with horrible tar droppings. Still impassible by wheelchair. Please fix properly with concrete identically to the rest of Normal Heights sidewalks
133563,NA,NA,2017-01-13T14:12:00,NA,72 Hour Violation,Parking,,Referred,32.734821,-117.214568,2,30,Peninsula,,Mobile,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
222460,NA,NA,2017-08-14T07:59:00,NA,Illegal Dumping,ESD Complaint/Report,,Referred,32.74303,-117.092225,9,56,Mid-City:City Heights,,Mobile,This report has been referred to Environmental Services Department at trash@sandiego.gov,
2411155,NA,NA,2018-09-28T09:24:00,0,Missed Collection,ESD Complaint/Report,2018-09-28T00:00:00,Closed,32.7302941,-117.1200639,3,28,North Park,,Web,,We have 2 full yard waste bins that did not get picked up yesterday
2498470,NA,NA,2019-01-31T13:56:00,NA,Other,TSW,,Referred,32.74150909,-117.0586314,4,57,Mid-City:Eastern Area,,Mobile,This report has been referred to Humane Society at info@sdhumane.org,"Stray pit bull. Not aggressive, female."
133693,123392,NA,2017-01-13T17:48:00,594,Street Light Out,TSW,2018-08-30T00:00:00,Closed,32.71561555,-117.1671532,3,4,Downtown,,Web,,South side of Broadway between State and Columbia all the street lights (and the bus stop lights) have been out all week.
2530154,2530129,NA,2019-03-08T11:10:00,32,Traffic Signal Timing Issue,TSW,2019-04-09T00:00:00,Closed,32.85056985,-117.2542812,1,10,La Jolla,,Mobile,,"The west bound timing of the light at 2200 Torrey Pines Rd is off cycle with the flow of traffic coming down the hill into La Jolla. For many years it would stay green until the flow of traffic from the previous traffic light, at La Jolla Parkway and Hidden Valley Rd, had cleared."
188475,NA,1.50001E+11,2017-05-22T16:58:00,24,Traffic Signal Light Out,TSW,2017-06-16T00:00:00,Closed,32.94873187,-117.2514865,1,40,Torrey Pines,,Web,,"The V-signal located between Recuerdo and Mercado in Del Mar is no longer working. The sign is on the north side, and is visible when heading Westbound on Del Mar Heights Road (the sign faces east, but is visible to and detects the traffic of those heading west). Safety is an issue for this road and DMH constituents, if this could be looked at ASAP, that would be greatly appreciated and could possibly deter any road-danger the community is currently facing."
167724,NA,NA,2017-04-01T08:44:00,496,Graffiti Removal,TSW,2018-08-10T00:00:00,Closed,32.68580329,-117.044126,4,44,Skyline-Paradise Hills,,Mobile,,
267186,NA,NA,2017-12-09T08:28:00,NA,Other,TSW,,Referred,32.82084977,-117.1666114,6,6,Clairemont Mesa,,Web,This report has been referred to Environmental Services at trash@sandiego.gov,"Weeds, trash and overgrowth of plants."
2446716,NA,40300083848,2018-11-17T08:32:00,80,Sidewalk Repair Issue,TSW,2019-02-05T00:00:00,Closed,32.759946,-117.111937,3,59,Mid-City:Normal Heights,,Mobile,,Broken and uneven sidewalk creates hazard for pedestrians
329199,NA,NA,2018-05-01T13:51:00,NA,Other,TSW,,Referred,32.786489,-117.238694,2,27,Pacific Beach,,Mobile,This report has been referred to Police CRO ? Northern at sdpdnorthern@pd.sandiego.gov,Suncrest motor van parked for more than 72 hrs on corner of moorland and Haines St. 92109. someone is probably living in it.
2401870,NA,NA,2018-09-17T13:27:00,18,72 Hour Violation,Parking,2018-10-05T00:00:00,Closed,32.57281,-117.07584,8,25,Otay Mesa-Nestor,,Mobile,,Vehicle parked in same location for more than 1 month
365666,358531,NA,2018-07-17T07:47:00,44,Traffic Sign - Maintain,Traffic Engineering,2018-08-30T00:00:00,Closed,32.74639399,-117.1481708,3,42,Uptown,,Web,,"Some ""idiot""  painted a left hand turn at the stop sign at the intersection of Robinson and Centre Street.  That's into someone's house/driveway...  How stupid can you get?"
2397664,NA,NA,2018-09-11T15:34:00,65,,Storm Water Code Enforcement,2018-11-15T00:00:00,Closed,32.8260327,-117.1635943,6,50,Kearny Mesa,,Web,,For the past few weeks there has been water coming from a sidewalk access area on the corner of Cardin and Opportunity. The water comes from the access area then moves towards Opportunity ~30 Ft to a storm drain entrance.  There is a population of people living in their cars and motorhomes some of which are responsible for illegal dumping in the area which may have caused the original issue.
188140,NA,NA,2017-05-22T08:41:00,NA,72 Hour Violation,Parking,,Referred,32.8225375,-117.2071176,2,6,Clairemont Mesa,,Web,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
316580,NA,NA,2018-04-04T19:43:00,NA,72 Hour Violation,Parking,,Referred,32.78118833,-117.17678,7,12,Linda Vista,,Mobile,Police - Abandoned Vehicles,
345456,NA,NA,2018-06-06T09:31:00,5,Engineering - Traffic Signal Timing,Traffic Engineering,2018-06-11T00:00:00,Closed,32.7090984,-117.241156,2,30,Peninsula,,Web,,5+ minutes to get out of the residential area at Chatsworth/Voltaire St. When light turns green for Chatsworth the pedestrian sign turns on/white when no one is around to walk across the street.
2569400,NA,NA,2019-04-20T18:47:00,55,72 Hour Violation,Parking,,In Process,32.69239,-117.03704,4,44,Skyline-Paradise Hills,,Mobile,,Mitsubishi  lancer. Has been parked in same place for months.
2524342,NA,NA,2019-03-01T09:56:00,4,Illegal Dumping,ESD Complaint/Report,2019-03-05T00:00:00,Closed,32.745379,-117.1380159,3,28,North Park,,Phone,,bed frame dumped in alley
2522443,2517909,NA,2019-02-27T11:21:00,107,Pavement Surface Flow Issue,TSW,,In Process,32.7409687,-117.2483902,2,23,Ocean Beach,,Web,,alley resurfacing over the years has blocked the drainage from my yard (weepholes) which causes flooding in the yard and now slab damage.
2593918,NA,NA,2019-05-16T12:40:00,12,Graffiti Removal,TSW,2019-05-28T00:00:00,Closed,32.582518,-117.0933134,8,25,Otay Mesa-Nestor,,Web,,
352242,NA,NA,2018-06-20T08:10:00,0,Graffiti Removal,TSW,2018-06-20T00:00:00,Closed,32.70188603,-117.1253784,8,37,Southeastern San Diego,,Crew/Self Generated,,Graffiti Reported at 412S 32nd St
113161,NA,1.50001E+11,2016-10-20T14:55:00,7,Sidewalk Repair Issue,TSW,2016-10-28T00:00:00,Closed,32.73926537,-117.1282333,3,28,North Park,,Phone,,Sidewalk discrepancy
179048,NA,1.50001E+11,2017-04-30T05:06:00,2,Street Sweeping,TSW,2017-05-02T00:00:00,Closed,32.75891119,-117.0929665,9,58,Mid-City:Kensington-Talmadge,,Phone,,PER PD THERE ARE LARGE BOULDERS IN THE ROAD
290104,NA,NA,2018-02-04T10:39:00,1,Graffiti Removal,TSW,2018-02-05T00:00:00,Closed,32.75736381,-117.1252273,3,59,Mid-City:Normal Heights,,Mobile,,On south east end of bridge
86695,NA,1.50001E+11,2016-06-08T09:52:00,6,Sidewalk Repair Issue,TSW,2016-06-14T00:00:00,Closed,30.23019,-81.749898,NA,NA,,,Mobile,,The sidewalk is cracked and has a large section that's been uprooted by a tree or something. It's been like this for years and I keep thinking it would be fixed.
2488207,2473323,NA,2019-01-18T10:55:00,6,Graffiti Removal,TSW,2019-01-24T00:00:00,Closed,32.748538,-117.147459,3,42,Uptown,,Mobile,,
2429314,NA,NA,2018-10-23T12:28:00,0,Parking Zone Violation,Parking,2018-10-23T00:00:00,Closed,32.92692087,-117.2139991,1,21,Carmel Valley,,Mobile,,
297021,NA,NA,2018-02-20T08:03:00,3,72 Hour Violation,Parking,2018-02-23T00:00:00,Closed,32.5873303,-117.0263301,8,26,Otay Mesa,,Web,,
114422,NA,NA,2016-10-27T08:24:00,NA,Illegal Dumping,ESD Complaint/Report,,Referred,32.727055,-117.161278,3,42,Uptown,,Mobile,This report has been referred to Environmental Services Department at trash@sandiego.gov,
2395232,NA,NA,2018-09-08T09:51:00,2,Graffiti Removal,TSW,2018-09-10T00:00:00,Closed,32.94606611,-117.1161693,5,29,Rancho Penasquitos,RIDGEWOOD NP,Mobile,,
2585710,2547106,NA,2019-05-07T19:49:00,38,Street Light Out,TSW,,In Process,32.84481318,-117.2752431,1,10,La Jolla,,Mobile,,"Tall, grey concrete streetlights with arms that extend over the street."
105250,NA,1.50001E+11,2016-09-13T11:11:00,2,Graffiti Removal,TSW,2016-09-15T00:00:00,Closed,32.570157,-117.0738317,8,25,Otay Mesa-Nestor,,Mobile,,
96436,NA,1.50001E+11,2016-07-28T19:28:00,4,Traffic Sign - Maintain,TSW,2016-08-02T00:00:00,Closed,32.74593492,-117.094565,9,56,Mid-City:City Heights,,Mobile,,Menlo sign is broken. Letters unreadable.
291179,NA,1.50001E+11,2018-02-06T18:16:00,7,Pothole,TSW,2018-02-14T00:00:00,Closed,32.75046772,-117.1240735,3,28,North Park,,Mobile,,
148216,NA,NA,2017-02-13T16:09:00,15,Graffiti Removal,TSW,2017-02-28T00:00:00,Closed,32.71724256,-117.0678118,4,11,Encanto Neighborhoods,,Web,,Tag war on fence. Keeps getting tagged!
2403619,NA,NA,2018-09-19T09:16:00,NA,Other,TSW,,Referred,32.712765,-117.138153,8,37,Southeastern San Diego,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,Homeless camp
163315,156762,NA,2017-03-20T19:05:00,49,Pothole,TSW,2017-05-09T00:00:00,Closed,32.80786,-117.155685,6,6,Clairemont Mesa,,Mobile,,Middle street big hole
2391135,NA,NA,2018-09-04T06:57:00,7,Illegal Dumping,ESD Complaint/Report,2018-09-11T00:00:00,Closed,32.6938515,-117.1315861,8,2,Barrio Logan,,Mobile,,Construction dump blocking sidewalk & damaging plants
2495147,NA,NA,2019-01-28T09:09:00,8,72 Hour Violation,Parking,2019-02-05T00:00:00,Closed,32.82341,-117.09933,7,47,Tierrasanta,,Mobile,,White 4 Door
2487469,NA,NA,2019-01-17T12:05:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-18T00:00:00,Closed,32.729351,-117.1081599,9,56,Mid-City:City Heights,,Mobile,,Couch
2603317,NA,40300134124,2019-05-27T13:17:00,18,Pothole,TSW,,In Process,32.7547817,-117.1439848,3,28,North Park,,Web,,"Manhole cover sized, 18 in+ deep pothole in the middle right lane of Northbound Florida St."
2559515,NA,40300121804,2019-04-09T16:00:00,66,Engineering - Traffic Calming/Safety Features,Traffic Engineering,,In Process,32.74358345,-117.143741,3,28,North Park,,Mobile,,Traffic consistently travels above speed limit. Man almost got hit yesterday in the pedestrian crossing at upas and Florida. Need an additional stop sign at myrtle and Florida.
279556,NA,NA,2018-01-12T12:36:00,7,Graffiti Removal,TSW,2018-01-19T00:00:00,Closed,32.56112702,-117.0753769,8,39,Tijuana River Valley,,Phone,,Graffiti on sidewalk in front of business.
222053,NA,NA,2017-08-12T15:51:00,4,Graffiti Removal,TSW,2017-08-16T00:00:00,Closed,32.71057167,-117.06015,4,11,Encanto Neighborhoods,,Mobile,,
161843,NA,1.50001E+11,2017-03-16T16:26:00,139,Engineering - Crosswalk/Peds,Traffic Engineering,2017-08-03T00:00:00,Closed,32.770264,-117.063363,9,38,College Area,,Mobile,,Very busy and dangerous street with no crosswalk. Mail-lady has to run to get across the street.
281581,NA,NA,2018-01-17T13:37:00,NA,72 Hour Violation,Parking,,Referred,32.94959858,-117.1095447,5,29,Rancho Penasquitos,,Mobile,Police - Abandoned Vehicles,
248486,NA,NA,2017-10-20T09:36:00,NA,72 Hour Violation,Parking,,Referred,32.5682424,-117.0933282,8,25,Otay Mesa-Nestor,,Web,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
286389,NA,NA,2018-01-27T08:03:00,5,Graffiti Removal,TSW,2018-02-01T00:00:00,Closed,32.72903985,-117.2143551,2,30,Peninsula,,Mobile,,ON BRIDGE
222838,NA,1.50001E+11,2017-08-14T18:19:00,31,Sidewalk Repair Issue,TSW,2017-09-15T00:00:00,Closed,32.74764339,-117.1806206,3,42,Uptown,,Mobile,,This has been a hazard for years. Fix the damn thing. Reported prior and closed but nothing happened.
2609560,NA,NA,2019-06-02T12:28:00,12,72 Hour Violation,Parking,,In Process,32.69729,-117.11545,9,37,Southeastern San Diego,,Mobile,,Broken into and maybe abandoned
204698,NA,NA,2017-07-01T14:12:00,NA,72 Hour Violation,Parking,,Referred,32.745244,-117.16635,3,42,Uptown,,Web,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
186968,NA,40300004912,2017-05-18T18:02:00,581,Free Tree Planting Request,TSW,2018-12-20T00:00:00,Closed,32.838879,-117.196087,6,6,Clairemont Mesa,,Mobile,,Request sidewalk tree.  Thank you
303534,NA,NA,2018-03-06T16:51:00,15,Graffiti Removal,TSW,2018-03-21T00:00:00,Closed,32.76401418,-117.1151811,3,59,Mid-City:Normal Heights,,Mobile,,
94462,NA,NA,2016-07-19T19:39:00,NA,Other,TSW,,Referred,32.79141165,-117.2449798,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,"Bum camp, storage, and sleeping spot. Saw drug use in the act right at children's park. Located under the catamarans that are stored on the shoreline."
2523697,NA,NA,2019-02-28T13:47:00,0,Graffiti Removal,TSW,2019-02-28T00:00:00,Closed,32.82371601,-117.1814538,6,6,Clairemont Mesa,,Crew/Self Generated,,Graffiti Reported at 4255 Balboa Arms Dr
175393,NA,40300010961,2017-04-20T12:40:00,435,Remove/Spray Weeds,TSW,2018-06-29T00:00:00,Closed,32.71065314,-117.0493117,4,44,Skyline-Paradise Hills,,Mobile,,Sidewalks overwhelmed with weeds and poor maintenance of canyon.. possible safety concern
389731,NA,NA,2018-08-08T09:58:00,0,Graffiti Removal,TSW,2018-08-08T00:00:00,Closed,32.75196894,-117.0857637,9,56,Mid-City:City Heights,,Crew/Self Generated,,Graffiti Reported at 4101 Altadena Ave
384178,335193,NA,2018-07-29T15:30:00,0,Traffic Signal Light Out,TSW,2018-07-29T00:00:00,Closed,32.71784143,-117.1556234,3,4,Downtown,,Mobile,,TEST TEST TEST ALL LIGHTS OUT
283426,NA,1.50001E+11,2018-01-21T13:13:00,11,Traffic Sign - Maintain,TSW,2018-02-02T00:00:00,Closed,32.80766677,-117.1218413,7,50,Kearny Mesa,,Web,,"Image from Google Maps. The median divider sign across from the 7-Eleven, at the intersection has been knocked over."
283626,NA,NA,2018-01-22T08:00:00,NA,Illegal Dumping,ESD Complaint/Report,,Referred,32.9008763,-117.2197917,1,40,Torrey Pines,,Mobile,This report has been referred to Environmental Services Department at trash@sandiego.gov,
2491077,NA,NA,2019-01-22T16:41:00,0,Sidewalk Repair Issue,TSW,2019-01-22T00:00:00,Closed,32.747482,-117.063416,4,57,Mid-City:Eastern Area,,Mobile,,Uneven sidewalk causing pedestrians like myself to trip
232230,NA,1.50001E+11,2017-09-07T11:03:00,20,BRIDGES - Bridge Maintenance Bridge/Railings/Stairs,Traffic Engineering,2017-09-27T00:00:00,Closed,32.83760957,-117.1521232,6,50,Kearny Mesa,,Phone,,Consumer states bridge vibrates when overloaded . concerned with it being lose.
144589,133452,NA,2017-02-03T10:37:00,81,Pothole,TSW,2017-04-25T00:00:00,Closed,32.934254,-117.235853,1,21,Carmel Valley,,Mobile,,Hole
